episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,56448,5160,18816,5160,1792,516,931.3256364225721,268.1718908448924,18816,516,56448,False,0,12,cfa97_00000,2023-11-18_21-02-47,1700370167,1.93296480178833,20.751480102539062,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,20.751480102539062,12,18816,5160,56448,5160,nan,nan,nan,nan,0,0,[],[],982.825,694.818,18816,5160,56448,5160,69.23333333333333,64.4,[],[]
nan,nan,nan,nan,0,0,7,0,0,61824,5676,20608,5676,1792,516,941.3559747268184,271.0600909369633,20608,516,61824,False,0,13,cfa97_00000,2023-11-18_21-02-49,1700370169,1.9116089344024658,22.66308903694153,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,22.66308903694153,13,20608,5676,61824,5676,nan,nan,nan,nan,0,0,[],[],980.161,691.931,20608,5676,61824,5676,68.39999999999999,64.4,[],[]
nan,nan,nan,nan,0,0,7,0,0,67200,6192,22400,6192,1792,516,888.3918166035652,255.80925076308017,22400,516,67200,False,0,14,cfa97_00000,2023-11-18_21-02-51,1700370171,2.02559494972229,24.68868398666382,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,24.68868398666382,14,22400,6192,67200,6192,nan,nan,nan,nan,0,0,[],[],992.18,701.999,22400,6192,67200,6192,69.1,64.73333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,69888,6450,23296,6450,896,258,794.0221226046046,228.6358344107009,23296,258,69888,False,0,15,cfa97_00000,2023-11-18_21-02-52,1700370172,1.1377787590026855,25.826462745666504,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,25.826462745666504,15,23296,6450,69888,6450,nan,nan,nan,nan,0,0,[],[],1005.364,695.898,23296,6450,69888,6450,75.5,64.6,[],[]
nan,nan,nan,nan,0,0,7,0,0,75264,6966,25088,6966,1792,516,912.5048280416856,262.75250628878894,25088,516,75264,False,0,16,cfa97_00000,2023-11-18_21-02-54,1700370174,1.9714250564575195,27.797887802124023,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,27.797887802124023,16,25088,6966,75264,6966,nan,nan,nan,nan,0,0,[],[],991.313,698.008,25088,6966,75264,6966,65.73333333333333,64.63333333333334,[],[]
nan,nan,nan,nan,0,0,7,0,0,80640,7482,26880,7482,1792,516,890.5994599664718,256.44493378498856,26880,516,80640,False,0,17,cfa97_00000,2023-11-18_21-02-56,1700370176,2.0209968090057373,29.81888461112976,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,29.81888461112976,17,26880,7482,80640,7482,nan,nan,nan,nan,0,0,[],[],998.792,705.448,26880,7482,80640,7482,73.86666666666666,64.7,[],[]
nan,nan,nan,nan,0,0,7,0,0,86016,7998,28672,7998,1792,516,967.938661358165,278.71448061429305,28672,516,86016,False,0,18,cfa97_00000,2023-11-18_21-02-58,1700370178,1.859356164932251,31.67824077606201,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,31.67824077606201,18,28672,7998,86016,7998,nan,nan,nan,nan,0,0,[],[],993.801,699.385,28672,7998,86016,7998,65.06666666666666,64.6,[],[]
nan,nan,nan,nan,0,0,7,0,0,91392,8514,30464,8514,1792,516,947.7439981640769,272.8994994713525,30464,516,91392,False,0,19,cfa97_00000,2023-11-18_21-03-00,1700370180,1.9002208709716797,33.57846164703369,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,33.57846164703369,19,30464,8514,91392,8514,nan,nan,nan,nan,0,0,[],[],990.154,697.598,30464,8514,91392,8514,68.5,64.65,[],[]
nan,nan,nan,nan,0,0,7,0,0,94080,8772,31360,8772,896,258,889.5399563147196,256.1398534924081,31360,258,94080,False,0,20,cfa97_00000,2023-11-18_21-03-01,1700370181,1.0165791511535645,34.595040798187256,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,34.595040798187256,20,31360,8772,94080,8772,nan,nan,nan,nan,0,0,[],[],985.362,692.63,31360,8772,94080,8772,72.65,64.6,[],[]
nan,nan,nan,nan,0,0,7,0,0,96768,9030,32256,9030,896,258,795.9060355153899,229.1783004051011,32256,258,96768,False,0,21,cfa97_00000,2023-11-18_21-03-02,1700370182,1.1347990036010742,35.72983980178833,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,35.72983980178833,21,32256,9030,96768,9030,nan,nan,nan,nan,0,0,[],[],985.095,710.465,32256,9030,96768,9030,65.15,64.85,[],[]
