episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,51072,4644,17024,4644,1792,516,932.921229383882,268.6313361395553,17024,516,51072,False,0,12,fedad_00000,2023-11-18_20-56-55,1700369815,1.9290580749511719,19.76742148399353,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,19.76742148399353,12,17024,4644,51072,4644,nan,nan,nan,nan,0,0,[],[],1050.135,745.585,17024,4644,51072,4644,68.23333333333333,66.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,56448,5160,18816,5160,1792,516,914.9364372855521,263.45267948624155,18816,516,56448,False,0,13,fedad_00000,2023-11-18_20-56-57,1700369817,1.966710090637207,21.734131574630737,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,21.734131574630737,13,18816,5160,56448,5160,nan,nan,nan,nan,0,0,[],[],1042.344,752.22,18816,5160,56448,5160,67.2,65.96666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,59136,5418,19712,5418,896,258,834.6623366614585,240.33803890475033,19712,258,59136,False,0,14,fedad_00000,2023-11-18_20-56-58,1700369818,1.0817506313323975,22.815882205963135,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,22.815882205963135,14,19712,5418,59136,5418,nan,nan,nan,nan,0,0,[],[],1054.629,765.488,19712,5418,59136,5418,83.7,65.9,[],[]
nan,nan,nan,nan,0,0,7,0,0,64512,5934,21504,5934,1792,516,865.1921904479062,249.12900126736585,21504,516,64512,False,0,15,fedad_00000,2023-11-18_20-57-00,1700369820,2.081231117248535,24.89711332321167,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,24.89711332321167,15,21504,5934,64512,5934,nan,nan,nan,nan,0,0,[],[],1013.394,724.157,21504,5934,64512,5934,72.8,65.96666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,67200,6192,22400,6192,896,258,761.5312147854039,219.28019354311851,22400,258,67200,False,0,16,fedad_00000,2023-11-18_20-57-02,1700369822,1.186218023300171,26.08333134651184,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,26.08333134651184,16,22400,6192,67200,6192,nan,nan,nan,nan,0,0,[],[],1032.108,742.614,22400,6192,67200,6192,73.1,66.4,[],[]
nan,nan,nan,nan,0,0,7,0,0,69888,6450,23296,6450,896,258,780.5980424066978,224.77041846085717,23296,258,69888,False,0,17,fedad_00000,2023-11-18_20-57-03,1700369823,1.157749891281128,27.24108123779297,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,27.24108123779297,17,23296,6450,69888,6450,nan,nan,nan,nan,0,0,[],[],1050.562,741.45,23296,6450,69888,6450,55.1,66.1,[],[]
nan,nan,nan,nan,0,0,7,0,0,75264,6966,25088,6966,1792,516,956.5251346112975,275.42799635012807,25088,516,75264,False,0,18,fedad_00000,2023-11-18_20-57-05,1700369825,1.8825039863586426,29.12358522415161,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,29.12358522415161,18,25088,6966,75264,6966,nan,nan,nan,nan,0,0,[],[],1030.856,739.611,25088,6966,75264,6966,74.8,66.1,[],[]
nan,nan,nan,nan,0,0,7,0,0,80640,7482,26880,7482,1792,516,908.2690809860146,261.53283805177654,26880,516,80640,False,0,19,fedad_00000,2023-11-18_20-57-07,1700369827,1.9832780361175537,31.106863260269165,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,31.106863260269165,19,26880,7482,80640,7482,nan,nan,nan,nan,0,0,[],[],1031.631,741.214,26880,7482,80640,7482,71.16666666666667,65.93333333333334,[],[]
nan,nan,nan,nan,0,0,7,0,0,86016,7998,28672,7998,1792,516,836.772324609905,240.94560239883424,28672,516,86016,False,0,20,fedad_00000,2023-11-18_20-57-09,1700369829,2.152038097381592,33.25890135765076,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,33.25890135765076,20,28672,7998,86016,7998,nan,nan,nan,nan,0,0,[],[],1038.344,746.738,28672,7998,86016,7998,69.36666666666666,65.96666666666665,[],[]
nan,nan,nan,nan,0,0,7,0,0,88704,8256,29568,8256,896,258,855.6027300266965,246.36775038715143,29568,258,88704,False,0,21,fedad_00000,2023-11-18_20-57-10,1700369830,1.0560991764068604,34.31500053405762,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,34.31500053405762,21,29568,8256,88704,8256,nan,nan,nan,nan,0,0,[],[],1045.167,753.458,29568,8256,88704,8256,65.69999999999999,66.2,[],[]
nan,nan,nan,nan,0,0,7,0,0,91392,8514,30464,8514,896,258,873.9051779065322,251.63787488826486,30464,258,91392,False,0,22,fedad_00000,2023-11-18_20-57-11,1700369831,1.0344760417938232,35.34947657585144,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,35.34947657585144,22,30464,8514,91392,8514,nan,nan,nan,nan,0,0,[],[],1038.474,748.367,30464,8514,91392,8514,74.7,66.2,[],[]
nan,nan,nan,nan,0,0,7,0,0,94080,8772,31360,8772,896,258,775.6199039849289,223.3369812813746,31360,258,94080,False,0,23,fedad_00000,2023-11-18_20-57-12,1700369832,1.16451096534729,36.51398754119873,6061,jang-yejun-ui-MacBookAir.local,127.0.0.1,36.51398754119873,23,31360,8772,94080,8772,nan,nan,nan,nan,0,0,[],[],1036.337,746.93,31360,8772,94080,8772,72.25,66.05000000000001,[],[]
