,AFG,ALB,ALG,AND,ANG,AAB,ARG,ARM,AUL,AUS,AZE,BHM,BAH,BNG,BAR,BLR,BEL,BLZ,BEN,BHU,BOL,BOS,BOT,BRA,BRU,BUL,BFO,MYA,BUI,CAP,CAM,CAO,CAN,CEN,CHA,CHL,CHN,COL,COM,DRC,CON,COS,CDI,CRO,CUB,CYP,CZE,DEN,DJI,DMA,DOM,ECU,EGY,SAL,EQG,ERI,EST,SWA,ETH,FIJ,FIN,FRN,GAB,GAM,GRG,GER,GHA,GRC,GRN,GUA,GUI,GNB,GUY,HAI,HON,HUN,ICE,IND,INS,IRN,IRQ,IRE,ISR,ITA,JAM,JPN,JOR,KZK,KEN,KIR,PRK,KOR,KOS,KUW,KYR,LAO,LAT,LEB,LES,LBR,LIB,LIE,LIT,LUX,MAG,MAW,MAL,MAD,MLI,MLT,MSI,MAA,MAS,MEX,FSM,MLD,MNC,MON,MNG,MOR,MZM,NAM,NAU,NEP,NTH,NEW,NIC,NIR,NIG,MAC,NOR,OMA,PAK,PAL,PAN,PNG,PAR,PER,PHI,POL,POR,QAT,ROM,RUS,RWA,SKN,SLU,SVG,WSM,SNM,STP,SAU,SEN,SER,SEY,SIE,SIN,SLO,SLV,SOL,SOM,SAF,SSD,SPN,SRI,SUD,SUR,SWD,SWZ,SYR,TAW,TAJ,TAZ,THI,ETM,TOG,TON,TRI,TUN,TUR,TKM,TUV,UGA,UKR,UAE,UKG,USA,URU,UZB,VAN,VEN,DRV,YEM,ZAM,ZIM
AFG,0.5208333333333334,0.3958333333333333,0.40625,0.20833333333333334,0.3541666666666667,0.3229166666666667,0.3958333333333333,0.375,0.40625,0.3958333333333333,0.4375,0.34375,0.3958333333333333,0.4583333333333333,0.34375,0.3645833333333333,0.3854166666666667,0.3125,0.40625,0.34375,0.375,0.3958333333333333,0.375,0.3958333333333333,0.3229166666666667,0.3645833333333333,0.4166666666666667,0.375,0.3541666666666667,0.3541666666666667,0.3645833333333333,0.3958333333333333,0.3854166666666667,0.3645833333333333,0.3854166666666667,0.3958333333333333,0.40625,0.40625,0.34375,0.40625,0.3958333333333333,0.3958333333333333,0.4270833333333333,0.3854166666666667,0.3125,0.3958333333333333,0.375,0.3854166666666667,0.375,0.3125,0.3854166666666667,0.3958333333333333,0.40625,0.375,0.2916666666666667,0.3229166666666667,0.3541666666666667,0.34375,0.3854166666666667,0.375,0.3958333333333333,0.40625,0.3854166666666667,0.3854166666666667,0.375,0.3958333333333333,0.40625,0.3854166666666667,0.28125,0.3958333333333333,0.40625,0.3645833333333333,0.3333333333333333,0.3645833333333333,0.3854166666666667,0.3854166666666667,0.34375,0.4479166666666667,0.4375,0.4479166666666667,0.3854166666666667,0.375,0.375,0.3958333333333333,0.3541666666666667,0.4375,0.4375,0.4375,0.3541666666666667,0.22916666666666666,0.22916666666666666,0.4166666666666667,0.0625,0.3854166666666667,0.4375,0.3541666666666667,0.34375,0.3854166666666667,0.3645833333333333,0.375,0.3854166666666667,0.17708333333333334,0.34375,0.375,0.40625,0.375,0.4166666666666667,0.3854166666666667,0.4166666666666667,0.3645833333333333,0.21875,0.3958333333333333,0.3958333333333333,0.3854166666666667,0.22916666666666666,0.3645833333333333,0.22916666666666666,0.4375,0.3645833333333333,0.40625,0.40625,0.375,0.16666666666666666,0.4166666666666667,0.3958333333333333,0.3854166666666667,0.3645833333333333,0.40625,0.4270833333333333,0.3645833333333333,0.3958333333333333,0.3541666666666667,0.4791666666666667,0.19791666666666666,0.3854166666666667,0.3854166666666667,0.375,0.40625,0.4270833333333333,0.375,0.3958333333333333,0.3958333333333333,0.3854166666666667,0.40625,0.3645833333333333,0.2604166666666667,0.3229166666666667,0.2916666666666667,0.3125,0.2708333333333333,0.3333333333333333,0.3958333333333333,0.4270833333333333,0.375,0.3645833333333333,0.3958333333333333,0.3645833333333333,0.34375,0.34375,0.2604166666666667,0.3229166666666667,0.3958333333333333,0.21875,0.3958333333333333,0.4375,0.3958333333333333,0.34375,0.3958333333333333,0.3958333333333333,0.375,0.0,0.4583333333333333,0.40625,0.4375,0.3229166666666667,0.40625,0.28125,0.3854166666666667,0.4270833333333333,0.4375,0.3645833333333333,0.19791666666666666,0.40625,0.3645833333333333,0.375,0.375,0.3854166666666667,0.375,0.4166666666666667,0.3125,0.3854166666666667,0.3958333333333333,0.40625,0.3854166666666667,0.3645833333333333
ALB,0.3958333333333333,0.5208333333333334,0.3958333333333333,0.22916666666666666,0.34375,0.3229166666666667,0.3958333333333333,0.40625,0.3958333333333333,0.4791666666666667,0.4479166666666667,0.3333333333333333,0.375,0.3958333333333333,0.3229166666666667,0.3958333333333333,0.4583333333333333,0.3333333333333333,0.4166666666666667,0.2708333333333333,0.3854166666666667,0.4583333333333333,0.3541666666666667,0.3958333333333333,0.28125,0.4791666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3541666666666667,0.3541666666666667,0.3958333333333333,0.4479166666666667,0.34375,0.3645833333333333,0.3958333333333333,0.3541666666666667,0.40625,0.3333333333333333,0.3958333333333333,0.375,0.40625,0.40625,0.4791666666666667,0.3125,0.4375,0.4791666666666667,0.4375,0.3645833333333333,0.3333333333333333,0.40625,0.3958333333333333,0.4270833333333333,0.3854166666666667,0.2916666666666667,0.3229166666666667,0.4270833333333333,0.3333333333333333,0.3645833333333333,0.3541666666666667,0.4479166666666667,0.4791666666666667,0.375,0.3645833333333333,0.4479166666666667,0.46875,0.3958333333333333,0.4791666666666667,0.28125,0.40625,0.3854166666666667,0.3541666666666667,0.3541666666666667,0.3854166666666667,0.3958333333333333,0.4791666666666667,0.4166666666666667,0.3854166666666667,0.3958333333333333,0.375,0.3645833333333333,0.4166666666666667,0.4166666666666667,0.4791666666666667,0.34375,0.4479166666666667,0.4375,0.4166666666666667,0.34375,0.22916666666666666,0.20833333333333334,0.40625,0.07291666666666667,0.3854166666666667,0.40625,0.3333333333333333,0.4270833333333333,0.3854166666666667,0.34375,0.3645833333333333,0.375,0.21875,0.4375,0.4375,0.40625,0.3645833333333333,0.375,0.3333333333333333,0.3958333333333333,0.4375,0.20833333333333334,0.3854166666666667,0.3958333333333333,0.4166666666666667,0.19791666666666666,0.4479166666666667,0.2708333333333333,0.3958333333333333,0.4479166666666667,0.4270833333333333,0.3958333333333333,0.3541666666666667,0.14583333333333334,0.3645833333333333,0.4583333333333333,0.3854166666666667,0.3645833333333333,0.3958333333333333,0.4270833333333333,0.46875,0.4479166666666667,0.3333333333333333,0.3958333333333333,0.19791666666666666,0.3958333333333333,0.3541666666666667,0.3854166666666667,0.40625,0.3958333333333333,0.46875,0.4583333333333333,0.40625,0.4895833333333333,0.4479166666666667,0.34375,0.2708333333333333,0.34375,0.2916666666666667,0.3020833333333333,0.2916666666666667,0.3541666666666667,0.3854166666666667,0.4270833333333333,0.4583333333333333,0.375,0.3854166666666667,0.3229166666666667,0.46875,0.4479166666666667,0.25,0.2916666666666667,0.3854166666666667,0.20833333333333334,0.4583333333333333,0.3854166666666667,0.375,0.3645833333333333,0.4375,0.4479166666666667,0.3541666666666667,0.0,0.40625,0.3854166666666667,0.4166666666666667,0.3020833333333333,0.3958333333333333,0.2708333333333333,0.375,0.4479166666666667,0.4791666666666667,0.34375,0.19791666666666666,0.3854166666666667,0.4583333333333333,0.3645833333333333,0.4375,0.4270833333333333,0.3958333333333333,0.375,0.3125,0.3854166666666667,0.3645833333333333,0.3958333333333333,0.3541666666666667,0.3541666666666667
ALG,0.40625,0.3958333333333333,0.6145833333333334,0.19791666666666666,0.3958333333333333,0.3333333333333333,0.46875,0.3645833333333333,0.3958333333333333,0.4166666666666667,0.4270833333333333,0.375,0.46875,0.4479166666666667,0.34375,0.3541666666666667,0.4375,0.34375,0.4479166666666667,0.3020833333333333,0.3958333333333333,0.4479166666666667,0.3854166666666667,0.5,0.3229166666666667,0.40625,0.4375,0.3541666666666667,0.3541666666666667,0.3854166666666667,0.34375,0.4375,0.4270833333333333,0.3645833333333333,0.3854166666666667,0.4479166666666667,0.4479166666666667,0.4479166666666667,0.40625,0.4270833333333333,0.40625,0.4166666666666667,0.4479166666666667,0.4375,0.34375,0.4270833333333333,0.4166666666666667,0.4270833333333333,0.4270833333333333,0.3229166666666667,0.40625,0.4270833333333333,0.5520833333333334,0.3958333333333333,0.3333333333333333,0.3541666666666667,0.3958333333333333,0.375,0.40625,0.3541666666666667,0.4270833333333333,0.4375,0.4270833333333333,0.3958333333333333,0.3854166666666667,0.4375,0.4479166666666667,0.4270833333333333,0.2916666666666667,0.4375,0.40625,0.3854166666666667,0.34375,0.3854166666666667,0.3854166666666667,0.4166666666666667,0.3958333333333333,0.5,0.4583333333333333,0.4583333333333333,0.4479166666666667,0.4166666666666667,0.40625,0.4375,0.3958333333333333,0.4375,0.5,0.3958333333333333,0.4270833333333333,0.23958333333333334,0.25,0.4375,0.0625,0.5,0.375,0.3229166666666667,0.3958333333333333,0.46875,0.375,0.3854166666666667,0.5,0.1875,0.375,0.3958333333333333,0.4166666666666667,0.40625,0.4375,0.34375,0.4270833333333333,0.3958333333333333,0.21875,0.4895833333333333,0.4270833333333333,0.4479166666666667,0.21875,0.375,0.28125,0.4166666666666667,0.3958333333333333,0.5520833333333334,0.4479166666666667,0.40625,0.14583333333333334,0.3958333333333333,0.4375,0.3958333333333333,0.3958333333333333,0.4166666666666667,0.5208333333333334,0.3958333333333333,0.4479166666666667,0.4270833333333333,0.4583333333333333,0.20833333333333334,0.40625,0.375,0.40625,0.4583333333333333,0.4479166666666667,0.4270833333333333,0.4375,0.5,0.4375,0.4479166666666667,0.3854166666666667,0.2708333333333333,0.3333333333333333,0.2916666666666667,0.3020833333333333,0.2708333333333333,0.3645833333333333,0.5104166666666666,0.46875,0.4375,0.3854166666666667,0.40625,0.375,0.3854166666666667,0.3854166666666667,0.23958333333333334,0.3854166666666667,0.4791666666666667,0.22916666666666666,0.4375,0.4583333333333333,0.46875,0.375,0.4375,0.4479166666666667,0.4583333333333333,0.0,0.3854166666666667,0.4375,0.4583333333333333,0.3020833333333333,0.4166666666666667,0.3020833333333333,0.3958333333333333,0.5520833333333334,0.4479166666666667,0.34375,0.19791666666666666,0.4166666666666667,0.40625,0.4895833333333333,0.4270833333333333,0.4270833333333333,0.40625,0.3541666666666667,0.3229166666666667,0.4583333333333333,0.375,0.4791666666666667,0.3958333333333333,0.3958333333333333
AND,0.20833333333333334,0.22916666666666666,0.19791666666666666,0.23958333333333334,0.17708333333333334,0.16666666666666666,0.20833333333333334,0.21875,0.20833333333333334,0.22916666666666666,0.20833333333333334,0.17708333333333334,0.1875,0.1875,0.16666666666666666,0.19791666666666666,0.21875,0.16666666666666666,0.19791666666666666,0.15625,0.20833333333333334,0.22916666666666666,0.1875,0.20833333333333334,0.17708333333333334,0.22916666666666666,0.20833333333333334,0.17708333333333334,0.19791666666666666,0.20833333333333334,0.1875,0.1875,0.21875,0.1875,0.19791666666666666,0.20833333333333334,0.1875,0.20833333333333334,0.17708333333333334,0.20833333333333334,0.19791666666666666,0.21875,0.21875,0.22916666666666666,0.19791666666666666,0.22916666666666666,0.22916666666666666,0.20833333333333334,0.19791666666666666,0.15625,0.21875,0.20833333333333334,0.19791666666666666,0.19791666666666666,0.17708333333333334,0.15625,0.21875,0.16666666666666666,0.17708333333333334,0.17708333333333334,0.20833333333333334,0.23958333333333334,0.19791666666666666,0.1875,0.22916666666666666,0.21875,0.20833333333333334,0.22916666666666666,0.15625,0.20833333333333334,0.19791666666666666,0.1875,0.16666666666666666,0.20833333333333334,0.19791666666666666,0.22916666666666666,0.20833333333333334,0.1875,0.1875,0.1875,0.17708333333333334,0.20833333333333334,0.20833333333333334,0.22916666666666666,0.17708333333333334,0.21875,0.20833333333333334,0.19791666666666666,0.16666666666666666,0.125,0.13541666666666666,0.20833333333333334,0.0,0.1875,0.19791666666666666,0.1875,0.22916666666666666,0.19791666666666666,0.1875,0.1875,0.1875,0.14583333333333334,0.22916666666666666,0.21875,0.20833333333333334,0.1875,0.1875,0.1875,0.19791666666666666,0.22916666666666666,0.11458333333333333,0.19791666666666666,0.20833333333333334,0.21875,0.125,0.23958333333333334,0.20833333333333334,0.20833333333333334,0.22916666666666666,0.20833333333333334,0.19791666666666666,0.1875,0.11458333333333333,0.1875,0.21875,0.1875,0.1875,0.19791666666666666,0.19791666666666666,0.22916666666666666,0.21875,0.16666666666666666,0.1875,0.11458333333333333,0.20833333333333334,0.17708333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.22916666666666666,0.22916666666666666,0.19791666666666666,0.23958333333333334,0.20833333333333334,0.1875,0.15625,0.17708333333333334,0.15625,0.17708333333333334,0.20833333333333334,0.19791666666666666,0.1875,0.20833333333333334,0.22916666666666666,0.20833333333333334,0.1875,0.1875,0.21875,0.22916666666666666,0.125,0.14583333333333334,0.19791666666666666,0.10416666666666667,0.22916666666666666,0.1875,0.1875,0.16666666666666666,0.20833333333333334,0.22916666666666666,0.1875,0.0,0.20833333333333334,0.19791666666666666,0.20833333333333334,0.17708333333333334,0.1875,0.16666666666666666,0.1875,0.21875,0.20833333333333334,0.16666666666666666,0.10416666666666667,0.1875,0.21875,0.19791666666666666,0.20833333333333334,0.1875,0.21875,0.19791666666666666,0.16666666666666666,0.20833333333333334,0.19791666666666666,0.17708333333333334,0.1875,0.17708333333333334
ANG,0.3541666666666667,0.34375,0.3958333333333333,0.17708333333333334,0.4583333333333333,0.3229166666666667,0.3958333333333333,0.34375,0.3229166666666667,0.3645833333333333,0.3645833333333333,0.3541666666666667,0.3541666666666667,0.3645833333333333,0.34375,0.3229166666666667,0.34375,0.3229166666666667,0.40625,0.2916666666666667,0.375,0.3645833333333333,0.3958333333333333,0.40625,0.28125,0.3333333333333333,0.3854166666666667,0.3333333333333333,0.3645833333333333,0.3958333333333333,0.34375,0.40625,0.34375,0.3645833333333333,0.375,0.3854166666666667,0.3645833333333333,0.3854166666666667,0.34375,0.4166666666666667,0.40625,0.3854166666666667,0.40625,0.3541666666666667,0.3333333333333333,0.3645833333333333,0.34375,0.34375,0.3645833333333333,0.3229166666666667,0.3958333333333333,0.3958333333333333,0.3854166666666667,0.3854166666666667,0.3541666666666667,0.34375,0.3229166666666667,0.3854166666666667,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.375,0.3958333333333333,0.3854166666666667,0.3541666666666667,0.3541666666666667,0.40625,0.3541666666666667,0.2916666666666667,0.3854166666666667,0.375,0.3854166666666667,0.3333333333333333,0.3854166666666667,0.3854166666666667,0.3541666666666667,0.3229166666666667,0.3854166666666667,0.3645833333333333,0.3645833333333333,0.3541666666666667,0.3333333333333333,0.34375,0.3645833333333333,0.3645833333333333,0.375,0.3645833333333333,0.3541666666666667,0.375,0.22916666666666666,0.23958333333333334,0.3541666666666667,0.0625,0.375,0.3333333333333333,0.3229166666666667,0.3125,0.3541666666666667,0.375,0.375,0.3854166666666667,0.15625,0.3229166666666667,0.3333333333333333,0.40625,0.40625,0.3541666666666667,0.3020833333333333,0.3854166666666667,0.3541666666666667,0.20833333333333334,0.3854166666666667,0.4166666666666667,0.375,0.21875,0.3333333333333333,0.22916666666666666,0.3541666666666667,0.3333333333333333,0.3854166666666667,0.4166666666666667,0.40625,0.14583333333333334,0.3645833333333333,0.3541666666666667,0.3333333333333333,0.375,0.3854166666666667,0.4166666666666667,0.3333333333333333,0.3541666666666667,0.3229166666666667,0.375,0.19791666666666666,0.3854166666666667,0.3645833333333333,0.375,0.3854166666666667,0.3854166666666667,0.34375,0.3854166666666667,0.3645833333333333,0.3645833333333333,0.3541666666666667,0.375,0.2708333333333333,0.3333333333333333,0.3020833333333333,0.3020833333333333,0.25,0.3854166666666667,0.3854166666666667,0.40625,0.34375,0.375,0.3854166666666667,0.3125,0.3333333333333333,0.3125,0.25,0.3229166666666667,0.40625,0.22916666666666666,0.3645833333333333,0.375,0.3854166666666667,0.3333333333333333,0.3541666666666667,0.3541666666666667,0.34375,0.0,0.34375,0.40625,0.375,0.3229166666666667,0.3958333333333333,0.28125,0.375,0.3958333333333333,0.3645833333333333,0.3020833333333333,0.19791666666666666,0.3854166666666667,0.34375,0.3541666666666667,0.3333333333333333,0.3229166666666667,0.375,0.3125,0.3229166666666667,0.3854166666666667,0.3541666666666667,0.375,0.3854166666666667,0.40625
AAB,0.3229166666666667,0.3229166666666667,0.3333333333333333,0.16666666666666666,0.3229166666666667,0.4479166666666667,0.375,0.3020833333333333,0.3229166666666667,0.3229166666666667,0.3229166666666667,0.40625,0.3229166666666667,0.34375,0.3958333333333333,0.3020833333333333,0.3229166666666667,0.3854166666666667,0.34375,0.25,0.3541666666666667,0.34375,0.3333333333333333,0.375,0.28125,0.3229166666666667,0.3333333333333333,0.2916666666666667,0.3125,0.3229166666666667,0.3020833333333333,0.34375,0.3541666666666667,0.3020833333333333,0.3020833333333333,0.375,0.3333333333333333,0.3958333333333333,0.3333333333333333,0.34375,0.3333333333333333,0.375,0.34375,0.3333333333333333,0.3333333333333333,0.3541666666666667,0.3229166666666667,0.3229166666666667,0.3229166666666667,0.40625,0.40625,0.3645833333333333,0.3229166666666667,0.3645833333333333,0.28125,0.3020833333333333,0.3125,0.3229166666666667,0.3229166666666667,0.34375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3125,0.3333333333333333,0.375,0.3333333333333333,0.375,0.375,0.3333333333333333,0.3229166666666667,0.40625,0.3958333333333333,0.3645833333333333,0.3333333333333333,0.3229166666666667,0.3541666666666667,0.3333333333333333,0.3229166666666667,0.3020833333333333,0.3125,0.3125,0.3333333333333333,0.40625,0.3333333333333333,0.34375,0.3125,0.3229166666666667,0.2604166666666667,0.20833333333333334,0.3229166666666667,0.0625,0.3229166666666667,0.2916666666666667,0.28125,0.3125,0.3229166666666667,0.3229166666666667,0.3541666666666667,0.3229166666666667,0.14583333333333334,0.3020833333333333,0.3125,0.34375,0.34375,0.3333333333333333,0.3125,0.3229166666666667,0.3333333333333333,0.23958333333333334,0.3229166666666667,0.3645833333333333,0.3854166666666667,0.21875,0.3020833333333333,0.19791666666666666,0.3333333333333333,0.3125,0.3333333333333333,0.3541666666666667,0.3333333333333333,0.1875,0.3229166666666667,0.3229166666666667,0.3333333333333333,0.34375,0.3229166666666667,0.375,0.3125,0.3229166666666667,0.2916666666666667,0.3541666666666667,0.20833333333333334,0.375,0.3333333333333333,0.3541666666666667,0.375,0.3541666666666667,0.3229166666666667,0.3333333333333333,0.3229166666666667,0.3333333333333333,0.3229166666666667,0.3125,0.3645833333333333,0.4166666666666667,0.3958333333333333,0.3125,0.23958333333333334,0.3125,0.3333333333333333,0.3541666666666667,0.3229166666666667,0.34375,0.34375,0.3333333333333333,0.3125,0.2916666666666667,0.28125,0.28125,0.3645833333333333,0.19791666666666666,0.3229166666666667,0.3541666666666667,0.3229166666666667,0.3958333333333333,0.3333333333333333,0.3229166666666667,0.3020833333333333,0.0,0.3125,0.3645833333333333,0.34375,0.2916666666666667,0.3229166666666667,0.2916666666666667,0.4166666666666667,0.3541666666666667,0.3229166666666667,0.28125,0.21875,0.34375,0.3229166666666667,0.3020833333333333,0.34375,0.3125,0.3541666666666667,0.2916666666666667,0.3333333333333333,0.3958333333333333,0.3229166666666667,0.3333333333333333,0.3229166666666667,0.3229166666666667
ARG,0.3958333333333333,0.3958333333333333,0.46875,0.20833333333333334,0.3958333333333333,0.375,0.75,0.3645833333333333,0.5104166666666666,0.5416666666666666,0.40625,0.4166666666666667,0.40625,0.4479166666666667,0.40625,0.3854166666666667,0.5208333333333334,0.40625,0.4479166666666667,0.3125,0.53125,0.4270833333333333,0.3958333333333333,0.6979166666666666,0.3125,0.46875,0.4166666666666667,0.3541666666666667,0.3541666666666667,0.3958333333333333,0.3645833333333333,0.4270833333333333,0.5520833333333334,0.3541666666666667,0.3645833333333333,0.625,0.5625,0.59375,0.3541666666666667,0.4479166666666667,0.40625,0.53125,0.4479166666666667,0.5208333333333334,0.4270833333333333,0.46875,0.4791666666666667,0.5208333333333334,0.3854166666666667,0.3645833333333333,0.5208333333333334,0.5625,0.46875,0.5208333333333334,0.3229166666666667,0.3645833333333333,0.4479166666666667,0.375,0.4166666666666667,0.3854166666666667,0.5416666666666666,0.5833333333333334,0.4166666666666667,0.3958333333333333,0.3854166666666667,0.5625,0.4583333333333333,0.5,0.3333333333333333,0.5416666666666666,0.40625,0.3645833333333333,0.4270833333333333,0.4583333333333333,0.53125,0.5,0.4375,0.5416666666666666,0.4791666666666667,0.4375,0.375,0.5,0.4270833333333333,0.5833333333333334,0.4375,0.5729166666666666,0.4479166666666667,0.4166666666666667,0.4166666666666667,0.22916666666666666,0.2604166666666667,0.5833333333333334,0.0625,0.4375,0.3645833333333333,0.34375,0.4375,0.4166666666666667,0.3854166666666667,0.3958333333333333,0.4166666666666667,0.19791666666666666,0.4270833333333333,0.46875,0.4375,0.4270833333333333,0.4479166666666667,0.3333333333333333,0.40625,0.4479166666666667,0.23958333333333334,0.40625,0.4479166666666667,0.65625,0.21875,0.3854166666666667,0.28125,0.4166666666666667,0.4166666666666667,0.46875,0.4375,0.4166666666666667,0.15625,0.4375,0.5416666666666666,0.5,0.4895833333333333,0.3958333333333333,0.5,0.40625,0.53125,0.3645833333333333,0.4791666666666667,0.20833333333333334,0.5416666666666666,0.3854166666666667,0.5625,0.6041666666666666,0.5,0.4895833333333333,0.5520833333333334,0.4270833333333333,0.5104166666666666,0.53125,0.3854166666666667,0.3020833333333333,0.375,0.3333333333333333,0.3125,0.2916666666666667,0.375,0.4479166666666667,0.46875,0.46875,0.3854166666666667,0.3958333333333333,0.40625,0.4583333333333333,0.4583333333333333,0.25,0.3333333333333333,0.5416666666666666,0.21875,0.5729166666666666,0.4791666666666667,0.4166666666666667,0.4270833333333333,0.53125,0.53125,0.3854166666666667,0.0,0.375,0.4375,0.4583333333333333,0.3229166666666667,0.4166666666666667,0.3020833333333333,0.46875,0.4583333333333333,0.5104166666666666,0.3229166666666667,0.19791666666666666,0.4166666666666667,0.4791666666666667,0.4166666666666667,0.5416666666666666,0.53125,0.5416666666666666,0.3541666666666667,0.3333333333333333,0.5520833333333334,0.3958333333333333,0.4270833333333333,0.3958333333333333,0.40625
ARM,0.375,0.40625,0.3645833333333333,0.21875,0.34375,0.3020833333333333,0.3645833333333333,0.5104166666666666,0.3541666666666667,0.4479166666666667,0.4583333333333333,0.34375,0.34375,0.375,0.3125,0.4479166666666667,0.40625,0.3125,0.3645833333333333,0.3020833333333333,0.3645833333333333,0.4166666666666667,0.34375,0.375,0.3020833333333333,0.3958333333333333,0.3645833333333333,0.3229166666666667,0.3229166666666667,0.3333333333333333,0.3645833333333333,0.3541666666666667,0.3958333333333333,0.3229166666666667,0.3333333333333333,0.3645833333333333,0.375,0.3645833333333333,0.3020833333333333,0.3645833333333333,0.3541666666666667,0.375,0.3645833333333333,0.4270833333333333,0.3229166666666667,0.4166666666666667,0.40625,0.3854166666666667,0.3229166666666667,0.3020833333333333,0.375,0.3645833333333333,0.3958333333333333,0.375,0.3020833333333333,0.3020833333333333,0.375,0.3229166666666667,0.34375,0.3333333333333333,0.4166666666666667,0.4375,0.34375,0.3333333333333333,0.4375,0.4166666666666667,0.3854166666666667,0.4270833333333333,0.2604166666666667,0.375,0.34375,0.3333333333333333,0.3125,0.3645833333333333,0.3541666666666667,0.4166666666666667,0.3645833333333333,0.3854166666666667,0.375,0.3541666666666667,0.3333333333333333,0.40625,0.3854166666666667,0.4166666666666667,0.3541666666666667,0.3958333333333333,0.375,0.4583333333333333,0.3333333333333333,0.21875,0.21875,0.3854166666666667,0.0625,0.34375,0.4479166666666667,0.34375,0.3645833333333333,0.3645833333333333,0.3333333333333333,0.3333333333333333,0.3541666666666667,0.1875,0.375,0.3958333333333333,0.3645833333333333,0.34375,0.3645833333333333,0.3125,0.3541666666666667,0.3958333333333333,0.19791666666666666,0.3541666666666667,0.3645833333333333,0.3854166666666667,0.21875,0.4270833333333333,0.2604166666666667,0.375,0.3958333333333333,0.3854166666666667,0.3541666666666667,0.3333333333333333,0.14583333333333334,0.375,0.3958333333333333,0.3541666666666667,0.34375,0.3541666666666667,0.375,0.40625,0.3958333333333333,0.3229166666666667,0.375,0.19791666666666666,0.3645833333333333,0.3541666666666667,0.3541666666666667,0.3645833333333333,0.375,0.40625,0.40625,0.375,0.4166666666666667,0.46875,0.34375,0.25,0.3125,0.28125,0.28125,0.2604166666666667,0.3125,0.3645833333333333,0.3645833333333333,0.4270833333333333,0.34375,0.34375,0.3125,0.3958333333333333,0.3854166666666667,0.23958333333333334,0.28125,0.3541666666666667,0.20833333333333334,0.40625,0.3854166666666667,0.3541666666666667,0.3020833333333333,0.40625,0.4166666666666667,0.34375,0.0,0.4479166666666667,0.3645833333333333,0.3958333333333333,0.2916666666666667,0.3541666666666667,0.2604166666666667,0.3541666666666667,0.40625,0.4270833333333333,0.3541666666666667,0.19791666666666666,0.34375,0.4479166666666667,0.34375,0.375,0.375,0.375,0.40625,0.3125,0.3541666666666667,0.375,0.3541666666666667,0.3333333333333333,0.34375
