@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,Frequency,Reference Area,Indicator
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2013-Q2,2013-04-01,-17509.2737283359,-17509.2737283359,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2013-Q3,2013-07-01,-12866.298176288,-12866.298176288,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2013-Q4,2013-10-01,-12176.7303767747,-12176.7303767747,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2014-Q1,2014-01-01,-10474.3232909873,-10474.3232909873,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2014-Q2,2014-04-01,-11642.5428531963,-11642.5428531963,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2014-Q3,2014-07-01,-8930.34930381559,-8930.34930381559,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2014-Q4,2014-10-01,-10826.7045038714,-10826.7045038714,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2015-Q1,2015-01-01,-16436.7364423436,-16436.7364423436,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2015-Q2,2015-04-01,-14919.7888198994,-14919.7888198994,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2015-Q3,2015-07-01,-13021.120718568,-13021.120718568,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2015-Q4,2015-10-01,-10317.8740689947,-10317.8740689947,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2016-Q1,2016-01-01,-14437.7226151987,-14437.7226151987,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2016-Q2,2016-04-01,-15418.9372862714,-15418.9372862714,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2016-Q3,2016-07-01,-13280.3610194496,-13280.3610194496,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2016-Q4,2016-10-01,-4125.5593491559,-4125.5593491559,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2017-Q1,2017-01-01,-11150.3891172147,-11150.3891172147,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2017-Q2,2017-04-01,-12233.3077212985,-12233.3077212985,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2017-Q3,2017-07-01,-13761.5121520416,-13761.5121520416,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2017-Q4,2017-10-01,-9090.75724494548,-9090.75724494548,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2018-Q1,2018-01-01,-13749.6324284684,-13749.6324284684,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2018-Q2,2018-04-01,-11257.2242351986,-11257.2242351986,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2018-Q3,2018-07-01,-7431.4467054951,-7431.4467054951,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2018-Q4,2018-10-01,-8712.03340211464,-8712.03340211464,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2019-Q1,2019-01-01,-13801.4357644292,-13801.4357644292,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2019-Q2,2019-04-01,-7313.64430237815,-7313.64430237815,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2019-Q3,2019-07-01,-10178.1753843265,-10178.1753843265,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2019-Q4,2019-10-01,-2739.07687941053,-2739.07687941053,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2020-Q1,2020-01-01,-11926.9330616246,-11926.9330616246,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2020-Q2,2020-04-01,-7075.42761220289,-7075.42761220289,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2020-Q3,2020-07-01,-11882.1397239887,-11882.1397239887,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2020-Q4,2020-10-01,-2402.93391957555,-2402.93391957555,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2021-Q1,2021-01-01,1776.72481298155,1776.72481298155,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2021-Q2,2021-04-01,-1346.15802900701,-1346.15802900701,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2021-Q3,2021-07-01,-2062.75088829932,-2062.75088829932,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2021-Q4,2021-10-01,1888.68822224969,1888.68822224969,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2022-Q1,2022-01-01,4117.88157567358,4117.88157567358,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2022-Q2,2022-04-01,1813.78068580818,1813.78068580818,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2022-Q3,2022-07-01,-10916.1604496405,-10916.1604496405,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2022-Q4,2022-10-01,-2637.58427355664,-2637.58427355664,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2023-Q1,2023-01-01,-3581.90004521307,-3581.90004521307,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2023-Q2,2023-04-01,-8293.30897065093,-8293.30897065093,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CA.BCA_BP6_USD,"Quarterly – Canada – Current Account, Total, Net, US Dollars, Millions",2023-Q3,2023-07-01,-5612.991320533,-5612.991320533,Q,CA,BCA_BP6_USD,Quarterly,Canada,"Current Account, Total, Net, US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2005-Q1,2005-01-01,24834.0821327458,24834.0821327458,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2005-Q2,2005-04-01,30578.2891269134,30578.2891269134,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2005-Q3,2005-07-01,34469.3409840006,34469.3409840006,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2005-Q4,2005-10-01,46598.5739764472,46598.5739764472,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2006-Q1,2006-01-01,34842.3247205561,34842.3247205561,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2006-Q2,2006-04-01,48467.0218883237,48467.0218883237,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2006-Q3,2006-07-01,61515.5354062632,61515.5354062632,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2006-Q4,2006-10-01,91038.2737150028,91038.2737150028,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2007-Q1,2007-01-01,67475.9166211981,67475.9166211981,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2007-Q2,2007-04-01,87163.6844608298,87163.6844608298,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2007-Q3,2007-07-01,99215.9024072092,99215.9024072092,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2007-Q4,2007-10-01,102426.248688242,102426.248688242,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2008-Q1,2008-01-01,83014.7879959552,83014.7879959552,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2008-Q2,2008-04-01,96324.7364007273,96324.7364007273,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2008-Q3,2008-07-01,110511.21620239,110511.21620239,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2008-Q4,2008-10-01,133769.223221665,133769.223221665,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2009-Q1,2009-01-01,67935.9637374632,67935.9637374632,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2009-Q2,2009-04-01,40436.2603837891,40436.2603837891,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2009-Q3,2009-07-01,46468.1522023582,46468.1522023582,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2009-Q4,2009-10-01,92355.4919935677,92355.4919935677,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2010-Q1,2010-01-01,26147.1416728782,26147.1416728782,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2010-Q2,2010-04-01,45153.132947097,45153.132947097,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2010-Q3,2010-07-01,83514.1536097009,83514.1536097009,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2010-Q4,2010-10-01,87626.4129185265,87626.4129185265,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2011-Q1,2011-01-01,2966.14692704918,2966.14692704918,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2011-Q2,2011-04-01,45146.0083345926,45146.0083345926,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2011-Q3,2011-07-01,43752.6973643342,43752.6973643342,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2011-Q4,2011-10-01,49678.1969261641,49678.1969261641,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2012-Q1,2012-01-01,30058.1346056723,30058.1346056723,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2012-Q2,2012-04-01,59898.9077237509,59898.9077237509,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2012-Q3,2012-07-01,77010.8785189977,77010.8785189977,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2012-Q4,2012-10-01,52696.1035953707,52696.1035953707,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2013-Q1,2013-01-01,42549.0084905246,42549.0084905246,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2013-Q2,2013-04-01,43523.3970557336,43523.3970557336,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2013-Q3,2013-07-01,33082.2565377165,33082.2565377165,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2013-Q4,2013-10-01,32101.2997343826,32101.2997343826,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2014-Q1,2014-01-01,5634.00283907616,5634.00283907616,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2014-Q2,2014-04-01,74882.5374058514,74882.5374058514,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
quarterly,IMF,BOP,Balance of Payments (BOP),Q.CN.BACK_BP6_USD,"Quarterly – China – Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars, Millions",2014-Q3,2014-07-01,78613.1509892003,78613.1509892003,Q,CN,BACK_BP6_USD,Quarterly,China,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"
