episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,2688,0,896,0,896,0,372.8075311935576,0.0,896,0,2688,False,0,1,9a806_00000,2023-11-16_21-53-39,1700200419,2.4070069789886475,2.4070069789886475,45784,jang-yejun-ui-MacBookAir.local,127.0.0.1,2.4070069789886475,1,896,0,2688,0,nan,nan,nan,nan,0,0,[],[],2403.35,912.892,896,0,2688,0,38.800000000000004,89.55,[],[]
nan,nan,nan,nan,0,0,7,0,0,5376,258,1792,258,896,258,398.23851098645963,114.67135695815466,1792,258,5376,False,0,2,9a806_00000,2023-11-16_21-53-42,1700200422,2.2704901695251465,4.677497148513794,45784,jang-yejun-ui-MacBookAir.local,127.0.0.1,4.677497148513794,2,1792,258,5376,258,nan,nan,nan,nan,0,0,[],[],2326.614,1190.927,1792,258,5376,258,60.166666666666664,89.8,[],[]
nan,nan,nan,nan,0,0,7,0,0,8064,516,2688,516,896,258,353.82310597690565,101.88209971210007,2688,258,8064,False,0,3,9a806_00000,2023-11-16_21-53-44,1700200424,2.547801971435547,7.225299119949341,45784,jang-yejun-ui-MacBookAir.local,127.0.0.1,7.225299119949341,3,2688,516,8064,516,nan,nan,nan,nan,0,0,[],[],2395.173,1445.22,2688,516,8064,516,67.275,89.92500000000001,[],[]
nan,nan,nan,nan,0,0,7,0,0,10752,774,3584,774,896,258,438.26851106348875,126.19785251604922,3584,258,10752,False,0,4,9a806_00000,2023-11-16_21-53-46,1700200426,2.058302879333496,9.283601999282837,45784,jang-yejun-ui-MacBookAir.local,127.0.0.1,9.283601999282837,4,3584,774,10752,774,nan,nan,nan,nan,0,0,[],[],2307.471,1451.254,3584,774,10752,774,66.56666666666668,90.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,13440,1032,4480,1032,896,258,506.6128788259716,145.87736912622844,4480,258,13440,False,0,5,9a806_00000,2023-11-16_21-53-48,1700200428,1.784271001815796,11.067873001098633,45784,jang-yejun-ui-MacBookAir.local,127.0.0.1,11.067873001098633,5,4480,1032,13440,1032,nan,nan,nan,nan,0,0,[],[],2199.691,1399.764,4480,1032,13440,1032,77.55,90.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,16128,1290,5376,1290,896,258,478.65650297025616,137.82743054277466,5376,258,16128,False,0,6,9a806_00000,2023-11-16_21-53-50,1700200430,1.8880138397216797,12.955886840820312,45784,jang-yejun-ui-MacBookAir.local,127.0.0.1,12.955886840820312,6,5376,1290,16128,1290,nan,nan,nan,nan,0,0,[],[],2145.049,1349.232,5376,1290,16128,1290,53.06666666666666,89.96666666666665,[],[]
nan,nan,nan,nan,0,0,7,0,0,18816,1548,6272,1548,896,258,572.4226954446649,164.82707078652183,6272,258,18816,False,0,7,9a806_00000,2023-11-16_21-53-52,1700200432,1.5799388885498047,14.535825729370117,45784,jang-yejun-ui-MacBookAir.local,127.0.0.1,14.535825729370117,7,6272,1548,18816,1548,nan,nan,nan,nan,0,0,[],[],2062.219,1297.408,6272,1548,18816,1548,65.8,89.95,[],[]
nan,nan,nan,nan,0,0,7,0,0,21504,1806,7168,1806,896,258,561.9674973393959,161.81653383210283,7168,258,21504,False,0,8,9a806_00000,2023-11-16_21-53-53,1700200433,1.609635829925537,16.145461559295654,45784,jang-yejun-ui-MacBookAir.local,127.0.0.1,16.145461559295654,8,7168,1806,21504,1806,nan,nan,nan,nan,0,0,[],[],2003.735,1262.359,7168,1806,21504,1806,51.866666666666674,89.90000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,24192,2064,8064,2064,896,258,554.3305831886083,159.61751167707695,8064,258,24192,False,0,9,9a806_00000,2023-11-16_21-53-55,1700200435,1.6337761878967285,17.779237747192383,45784,jang-yejun-ui-MacBookAir.local,127.0.0.1,17.779237747192383,9,8064,2064,24192,2064,nan,nan,nan,nan,0,0,[],[],1960.692,1237.33,8064,2064,24192,2064,70.5,89.9,[],[]
nan,nan,nan,nan,0,0,7,0,0,26880,2322,8960,2322,896,258,531.0948008170002,152.9268511281094,8960,258,26880,False,0,10,9a806_00000,2023-11-16_21-53-57,1700200437,1.7013051509857178,19.4805428981781,45784,jang-yejun-ui-MacBookAir.local,127.0.0.1,19.4805428981781,10,8960,2322,26880,2322,nan,nan,nan,nan,0,0,[],[],1933.326,1225.412,8960,2322,26880,2322,75.0,89.9,[],[]
