episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,56448,5160,18816,5160,1792,516,951.650743511886,274.0244328415922,18816,516,56448,False,0,12,7c290_00000,2023-11-18_19-56-01,1700366161,1.891381025314331,20.619112968444824,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,20.619112968444824,12,18816,5160,56448,5160,nan,nan,nan,nan,0,0,[],[],958.384,664.682,18816,5160,56448,5160,70.0,64.8,[],[]
nan,nan,nan,nan,0,0,7,0,0,61824,5676,20608,5676,1792,516,964.648114992963,277.76697954038445,20608,516,61824,False,0,13,7c290_00000,2023-11-18_19-56-03,1700366163,1.866955041885376,22.4860680103302,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,22.4860680103302,13,20608,5676,61824,5676,nan,nan,nan,nan,0,0,[],[],955.851,661.674,20608,5676,61824,5676,62.76666666666667,64.8,[],[]
nan,nan,nan,nan,0,0,7,0,0,67200,6192,22400,6192,1792,516,927.9439356480718,267.19814218437784,22400,516,67200,False,0,14,7c290_00000,2023-11-18_19-56-05,1700366165,1.9392666816711426,24.425334692001343,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,24.425334692001343,14,22400,6192,67200,6192,nan,nan,nan,nan,0,0,[],[],960.226,665.992,22400,6192,67200,6192,76.8,64.8,[],[]
nan,nan,nan,nan,0,0,7,0,0,69888,6450,23296,6450,896,258,778.1694858539539,224.07112427491083,23296,258,69888,False,0,15,7c290_00000,2023-11-18_19-56-06,1700366166,1.1603341102600098,25.585668802261353,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,25.585668802261353,15,23296,6450,69888,6450,nan,nan,nan,nan,0,0,[],[],979.557,665.586,23296,6450,69888,6450,70.95,64.75,[],[]
nan,nan,nan,nan,0,0,7,0,0,75264,6966,25088,6966,1792,516,968.2962941587053,278.8174597019486,25088,516,75264,False,0,16,7c290_00000,2023-11-18_19-56-08,1700366168,1.8611819744110107,27.446850776672363,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,27.446850776672363,16,25088,6966,75264,6966,nan,nan,nan,nan,0,0,[],[],965.195,666.557,25088,6966,75264,6966,62.56666666666666,64.8,[],[]
nan,nan,nan,nan,0,0,7,0,0,80640,7482,26880,7482,1792,516,940.0857972638652,270.69434787285405,26880,516,80640,False,0,17,7c290_00000,2023-11-18_19-56-10,1700366170,1.9155340194702148,29.362384796142578,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,29.362384796142578,17,26880,7482,80640,7482,nan,nan,nan,nan,0,0,[],[],964.786,665.351,26880,7482,80640,7482,70.8,64.8,[],[]
nan,nan,nan,nan,0,0,7,0,0,86016,7998,28672,7998,1792,516,960.6585848670757,276.61820858895703,28672,516,86016,False,0,18,7c290_00000,2023-11-18_19-56-12,1700366172,1.8764638900756836,31.23884868621826,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,31.23884868621826,18,28672,7998,86016,7998,nan,nan,nan,nan,0,0,[],[],961.465,661.791,28672,7998,86016,7998,70.2,64.83333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,91392,8514,30464,8514,1792,516,933.7660277896352,268.87459282335476,30464,516,91392,False,0,19,7c290_00000,2023-11-18_19-56-14,1700366174,1.9279539585113525,33.166802644729614,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,33.166802644729614,19,30464,8514,91392,8514,nan,nan,nan,nan,0,0,[],[],966.677,665.383,30464,8514,91392,8514,68.8,64.9,[],[]
nan,nan,nan,nan,0,0,7,0,0,96768,9030,32256,9030,1792,516,869.8252186832184,250.46306520119458,32256,516,96768,False,0,20,7c290_00000,2023-11-18_19-56-16,1700366176,2.0684220790863037,35.23522472381592,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,35.23522472381592,20,32256,9030,96768,9030,nan,nan,nan,nan,0,0,[],[],960.139,679.198,32256,9030,96768,9030,69.39999999999999,64.9,[],[]
nan,nan,nan,nan,0,0,7,0,0,102144,9546,34048,9546,1792,516,843.7234153398139,242.9471441491875,34048,516,102144,False,0,21,7c290_00000,2023-11-18_19-56-18,1700366178,2.1333351135253906,37.36855983734131,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,37.36855983734131,21,34048,9546,102144,9546,nan,nan,nan,nan,0,0,[],[],987.463,686.447,34048,9546,102144,9546,62.1,64.89999999999999,[],[]
nan,nan,nan,nan,0,0,7,0,0,107520,10062,35840,10062,1792,516,975.3473863151215,280.8477965059167,35840,516,107520,False,0,22,7c290_00000,2023-11-18_19-56-20,1700366180,1.8453748226165771,39.213934659957886,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,39.213934659957886,22,35840,10062,107520,10062,nan,nan,nan,nan,0,0,[],[],980.573,680.295,35840,10062,107520,10062,66.15,64.9,[],[]
nan,nan,nan,nan,0,0,7,0,0,112896,10578,37632,10578,1792,516,941.3866294463596,271.0689178539741,37632,516,112896,False,0,23,7c290_00000,2023-11-18_19-56-22,1700366182,1.9132449626922607,41.12717962265015,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,41.12717962265015,23,37632,10578,112896,10578,nan,nan,nan,nan,0,0,[],[],984.391,683.941,37632,10578,112896,10578,71.1,65.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,118272,11094,39424,11094,1792,516,938.1437347622642,270.13513791145556,39424,516,118272,False,0,24,7c290_00000,2023-11-18_19-56-24,1700366184,1.9202260971069336,43.04740571975708,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,43.04740571975708,24,39424,11094,118272,11094,nan,nan,nan,nan,0,0,[],[],983.491,684.495,39424,11094,118272,11094,69.2,65.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,123648,11610,41216,11610,1792,516,926.086123307743,266.6631917560242,41216,516,123648,False,0,25,7c290_00000,2023-11-18_19-56-25,1700366185,1.9434359073638916,44.99084162712097,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,44.99084162712097,25,41216,11610,123648,11610,nan,nan,nan,nan,0,0,[],[],970.976,670.722,41216,11610,123648,11610,66.93333333333334,65.03333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,129024,12126,43008,12126,1792,516,952.3591594366222,274.22841867706313,43008,516,129024,False,0,26,7c290_00000,2023-11-18_19-56-27,1700366187,1.889646053314209,46.88048768043518,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,46.88048768043518,26,43008,12126,129024,12126,nan,nan,nan,nan,0,0,[],[],946.747,668.287,43008,12126,129024,12126,70.3,65.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,134400,12642,44800,12642,1792,516,950.5233141606384,273.6997935864338,44800,516,134400,False,0,27,7c290_00000,2023-11-18_19-56-29,1700366189,1.8956270217895508,48.77611470222473,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,48.77611470222473,27,44800,12642,134400,12642,nan,nan,nan,nan,0,0,[],[],951.545,673.559,44800,12642,134400,12642,71.36666666666667,65.03333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,139776,13158,46592,13158,1792,516,819.2816152732152,235.90921511215348,46592,516,139776,False,0,28,7c290_00000,2023-11-18_19-56-31,1700366191,2.196674108505249,50.97278881072998,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,50.97278881072998,28,46592,13158,139776,13158,nan,nan,nan,nan,0,0,[],[],979.913,674.648,46592,13158,139776,13158,67.96666666666667,65.13333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,145152,13674,48384,13674,1792,516,984.5499012921034,283.49762782741374,48384,516,145152,False,0,29,7c290_00000,2023-11-18_19-56-33,1700366193,1.8282959461212158,52.801084756851196,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,52.801084756851196,29,48384,13674,145152,13674,nan,nan,nan,nan,0,0,[],[],970.913,663.586,48384,13674,145152,13674,62.36666666666667,65.06666666666666,[],[]
nan,nan,nan,nan,0,0,7,0,0,150528,14190,50176,14190,1792,516,935.4556823056922,269.361122806773,50176,516,150528,False,0,30,7c290_00000,2023-11-18_19-56-35,1700366195,1.9243791103363037,54.7254638671875,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,54.7254638671875,30,50176,14190,150528,14190,nan,nan,nan,nan,0,0,[],[],968.975,661.056,50176,14190,150528,14190,66.0,65.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,155904,14706,51968,14706,1792,516,947.6561705132166,272.8742098129574,51968,516,155904,False,0,31,7c290_00000,2023-11-18_19-56-37,1700366197,1.9006948471069336,56.626158714294434,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,56.626158714294434,31,51968,14706,155904,14706,nan,nan,nan,nan,0,0,[],[],969.909,662.589,51968,14706,155904,14706,74.85,65.05,[],[]
nan,nan,nan,nan,0,0,7,0,0,161280,15222,53760,15222,1792,516,909.368306254227,261.84935604195374,53760,516,161280,False,0,32,7c290_00000,2023-11-18_19-56-39,1700366199,1.980417013168335,58.60657572746277,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,58.60657572746277,32,53760,15222,161280,15222,nan,nan,nan,nan,0,0,[],[],978.441,672.839,53760,15222,161280,15222,71.93333333333334,65.1,[],[]
nan,nan,nan,nan,0,0,7,0,0,166656,15738,55552,15738,1792,516,936.8944674534749,269.77541585155865,55552,516,166656,False,0,33,7c290_00000,2023-11-18_19-56-41,1700366201,1.9222767353057861,60.528852462768555,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,60.528852462768555,33,55552,15738,166656,15738,nan,nan,nan,nan,0,0,[],[],950.985,673.378,55552,15738,166656,15738,70.23333333333333,65.1,[],[]
nan,nan,nan,nan,0,0,7,0,0,172032,16254,57344,16254,1792,516,931.7488844961011,268.29376361606484,57344,516,172032,False,0,34,7c290_00000,2023-11-18_19-56-43,1700366203,1.9321961402893066,62.46104860305786,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,62.46104860305786,34,57344,16254,172032,16254,nan,nan,nan,nan,0,0,[],[],961.301,685.719,57344,16254,172032,16254,68.10000000000001,65.13333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,177408,16770,59136,16770,1792,516,957.4029986223992,275.6807741568962,59136,516,177408,False,0,35,7c290_00000,2023-11-18_19-56-45,1700366205,1.8800749778747559,64.34112358093262,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,64.34112358093262,35,59136,16770,177408,16770,nan,nan,nan,nan,0,0,[],[],956.91,681.837,59136,16770,177408,16770,69.7,65.2,[],[]
nan,nan,nan,nan,0,0,7,0,0,182784,17286,60928,17286,1792,516,933.9112891521953,268.91642031391336,60928,516,182784,False,0,36,7c290_00000,2023-11-18_19-56-47,1700366207,1.9288949966430664,66.27001857757568,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,66.27001857757568,36,60928,17286,182784,17286,nan,nan,nan,nan,0,0,[],[],959.693,684.093,60928,17286,182784,17286,70.66666666666667,65.13333333333334,[],[]
nan,nan,nan,nan,0,0,7,0,0,188160,17802,62720,17802,1792,516,811.7526991219019,233.74129059536904,62720,516,188160,False,0,37,7c290_00000,2023-11-18_19-56-49,1700366209,2.215928792953491,68.48594737052917,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,68.48594737052917,37,62720,17802,188160,17802,nan,nan,nan,nan,0,0,[],[],983.389,707.926,62720,17802,188160,17802,60.166666666666664,65.2,[],[]
nan,nan,nan,nan,0,0,7,0,0,193536,18318,64512,18318,1792,516,1011.7086208528043,291.31788412949055,64512,516,193536,False,0,38,7c290_00000,2023-11-18_19-56-51,1700366211,1.7798218727111816,70.26576924324036,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,70.26576924324036,38,64512,18318,193536,18318,nan,nan,nan,nan,0,0,[],[],969.243,691.766,64512,18318,193536,18318,61.75,65.2,[],[]
nan,nan,nan,nan,0,0,7,0,0,198912,18834,66304,18834,1792,516,939.5701349366119,270.5458647473726,66304,516,198912,False,0,39,7c290_00000,2023-11-18_19-56-53,1700366213,1.9164810180664062,72.18225026130676,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,72.18225026130676,39,66304,18834,198912,18834,nan,nan,nan,nan,0,0,[],[],967.641,691.553,66304,18834,198912,18834,69.3,65.2,[],[]
nan,nan,nan,nan,0,0,7,0,0,204288,19350,68096,19350,1792,516,929.2259494156016,267.5672934701174,68096,516,204288,False,0,40,7c290_00000,2023-11-18_19-56-55,1700366215,1.9370019435882568,74.11925220489502,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,74.11925220489502,40,68096,19350,204288,19350,nan,nan,nan,nan,0,0,[],[],973.316,698.864,68096,19350,204288,19350,69.16666666666667,65.23333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,209664,19866,69888,19866,1792,516,932.0435147506116,268.3786013456002,69888,516,209664,False,0,41,7c290_00000,2023-11-18_19-56-57,1700366217,1.930253028869629,76.04950523376465,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,76.04950523376465,41,69888,19866,209664,19866,nan,nan,nan,nan,0,0,[],[],973.701,698.834,69888,19866,209664,19866,65.10000000000001,65.26666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,215040,20382,71680,20382,1792,516,926.0340943308355,266.64821019794147,71680,516,215040,False,0,42,7c290_00000,2023-11-18_19-56-59,1700366219,1.9436399936676025,77.99314522743225,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,77.99314522743225,42,71680,20382,215040,20382,nan,nan,nan,nan,0,0,[],[],946.458,669.764,71680,20382,215040,20382,64.33333333333333,65.26666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,220416,20898,73472,20898,1792,516,960.310619554392,276.5180132199031,73472,516,220416,False,0,43,7c290_00000,2023-11-18_19-57-01,1700366221,1.8753180503845215,79.86846327781677,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,79.86846327781677,43,73472,20898,220416,20898,nan,nan,nan,nan,0,0,[],[],955.941,679.835,73472,20898,220416,20898,75.75,65.3,[],[]
nan,nan,nan,nan,0,0,7,0,0,225792,21414,75264,21414,1792,516,924.0838106291502,266.0866329713401,75264,516,225792,False,0,44,7c290_00000,2023-11-18_19-57-03,1700366223,1.9482979774475098,81.81676125526428,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,81.81676125526428,44,75264,21414,225792,21414,nan,nan,nan,nan,0,0,[],[],959.138,682.297,75264,21414,225792,21414,68.46666666666667,65.33333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,231168,21930,77056,21930,1792,516,945.7712699019285,272.33145941372493,77056,516,231168,False,0,45,7c290_00000,2023-11-18_19-57-05,1700366225,1.903012990951538,83.71977424621582,1618,jang-yejun-ui-MacBookAir.local,127.0.0.1,83.71977424621582,45,77056,21930,231168,21930,nan,nan,nan,nan,0,0,[],[],955.762,676.405,77056,21930,231168,21930,66.60000000000001,65.4,[],[]
