@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,Frequency,Reference Area,Indicator
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1950-01,1950-01-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1950-02,1950-02-01,0.826446280991735,0.826446280991735,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1950-03,1950-03-01,1.65289256198347,1.65289256198347,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1950-04,1950-04-01,1.65289256198347,1.65289256198347,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1950-05,1950-05-01,1.65289256198347,1.65289256198347,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1950-06,1950-06-01,1.65289256198347,1.65289256198347,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1950-07,1950-07-01,2.47933884297521,2.47933884297521,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1950-08,1950-08-01,2.45901639344262,2.45901639344262,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1950-09,1950-09-01,4.0983606557377,4.0983606557377,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1950-10,1950-10-01,4.8780487804878,4.8780487804878,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1950-11,1950-11-01,4.8780487804878,4.8780487804878,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1950-12,1950-12-01,5.73770491803279,5.73770491803279,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1951-01,1951-01-01,7.43801652892562,7.43801652892562,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1951-02,1951-02-01,9.01639344262295,9.01639344262295,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1951-03,1951-03-01,8.94308943089431,8.94308943089431,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1951-04,1951-04-01,10.5691056910569,10.5691056910569,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1951-05,1951-05-01,10.5691056910569,10.5691056910569,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1951-06,1951-06-01,13.0081300813008,13.0081300813008,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1951-07,1951-07-01,12.0967741935484,12.0967741935484,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1951-08,1951-08-01,12.0,12.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1951-09,1951-09-01,11.0236220472441,11.0236220472441,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1951-10,1951-10-01,10.077519379845,10.077519379845,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1951-11,1951-11-01,10.8527131782946,10.8527131782946,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1951-12,1951-12-01,10.8527131782946,10.8527131782946,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1952-01,1952-01-01,10.7692307692308,10.7692307692308,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1952-02,1952-02-01,7.5187969924812,7.5187969924812,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1952-03,1952-03-01,5.97014925373134,5.97014925373134,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1952-04,1952-04-01,4.41176470588235,4.41176470588235,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1952-05,1952-05-01,3.67647058823529,3.67647058823529,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1952-06,1952-06-01,1.43884892086331,1.43884892086331,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1952-07,1952-07-01,1.43884892086331,1.43884892086331,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1952-08,1952-08-01,0.714285714285714,0.714285714285714,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1952-09,1952-09-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1952-10,1952-10-01,-0.704225352112676,-0.704225352112676,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1952-11,1952-11-01,-1.3986013986014,-1.3986013986014,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1952-12,1952-12-01,-1.3986013986014,-1.3986013986014,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1953-01,1953-01-01,-2.08333333333333,-2.08333333333333,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1953-02,1953-02-01,-2.0979020979021,-2.0979020979021,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1953-03,1953-03-01,-2.11267605633803,-2.11267605633803,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1953-04,1953-04-01,-2.11267605633803,-2.11267605633803,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1953-05,1953-05-01,-1.41843971631206,-1.41843971631206,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1953-06,1953-06-01,-1.41843971631206,-1.41843971631206,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1953-07,1953-07-01,-1.41843971631206,-1.41843971631206,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1953-08,1953-08-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1953-09,1953-09-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1953-10,1953-10-01,0.709219858156028,0.709219858156028,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1953-11,1953-11-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1953-12,1953-12-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1954-01,1954-01-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1954-02,1954-02-01,0.714285714285714,0.714285714285714,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1954-03,1954-03-01,0.719424460431655,0.719424460431655,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1954-04,1954-04-01,0.719424460431655,0.719424460431655,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1954-05,1954-05-01,0.719424460431655,0.719424460431655,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1954-06,1954-06-01,1.43884892086331,1.43884892086331,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1954-07,1954-07-01,1.43884892086331,1.43884892086331,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1954-08,1954-08-01,0.709219858156028,0.709219858156028,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1954-09,1954-09-01,0.709219858156028,0.709219858156028,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1954-10,1954-10-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1954-11,1954-11-01,0.709219858156028,0.709219858156028,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1954-12,1954-12-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1955-01,1955-01-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1955-02,1955-02-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1955-03,1955-03-01,0.714285714285714,0.714285714285714,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1955-04,1955-04-01,0.714285714285714,0.714285714285714,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1955-05,1955-05-01,0.714285714285714,0.714285714285714,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1955-06,1955-06-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1955-07,1955-07-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1955-08,1955-08-01,-0.704225352112676,-0.704225352112676,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1955-09,1955-09-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1955-10,1955-10-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1955-11,1955-11-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1955-12,1955-12-01,0.709219858156028,0.709219858156028,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1956-01,1956-01-01,0.709219858156028,0.709219858156028,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1956-02,1956-02-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1956-03,1956-03-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1956-04,1956-04-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1956-05,1956-05-01,0.0,0.0,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1956-06,1956-06-01,1.41843971631206,1.41843971631206,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1956-07,1956-07-01,2.12765957446809,2.12765957446809,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1956-08,1956-08-01,2.83687943262411,2.83687943262411,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1956-09,1956-09-01,1.40845070422535,1.40845070422535,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1956-10,1956-10-01,2.11267605633803,2.11267605633803,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1956-11,1956-11-01,2.8169014084507,2.8169014084507,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1956-12,1956-12-01,2.8169014084507,2.8169014084507,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1957-01,1957-01-01,2.8169014084507,2.8169014084507,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
monthly,IMF,CPI,Consumer Price Index (CPI),M.CA.PCPI_PC_CP_A_PT,"Monthly – Canada – Consumer Price Index, All items, Percentage change, Previous year",1957-02,1957-02-01,3.54609929078014,3.54609929078014,M,CA,PCPI_PC_CP_A_PT,Monthly,Canada,"Consumer Price Index, All items, Percentage change, Previous year"
