episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,32256,2838,10752,2838,896,258,426.0071709745792,122.66724342794802,10752,258,32256,False,0,12,566d8_00000,2023-11-16_22-20-41,1700202041,2.122781991958618,24.869483947753906,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,24.869483947753906,12,10752,2838,32256,2838,nan,nan,nan,nan,0,0,[],[],1945.414,1327.19,10752,2838,32256,2838,68.1,92.33333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,34944,3096,11648,3096,896,258,431.05567323193424,124.1209416225882,11648,258,34944,False,0,13,566d8_00000,2023-11-16_22-20-43,1700202043,2.0951499938964844,26.96463394165039,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,26.96463394165039,13,11648,3096,34944,3096,nan,nan,nan,nan,0,0,[],[],1965.565,1348.305,11648,3096,34944,3096,77.5,92.36666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,37632,3354,12544,3354,896,258,458.36245905274353,131.98383307545515,12544,258,37632,False,0,14,566d8_00000,2023-11-16_22-20-45,1700202045,1.9691269397735596,28.93376088142395,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,28.93376088142395,14,12544,3354,37632,3354,nan,nan,nan,nan,0,0,[],[],1968.603,1351.39,12544,3354,37632,3354,68.93333333333334,92.36666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,40320,3612,13440,3612,896,258,458.5873631060919,132.04859339438806,13440,258,40320,False,0,15,566d8_00000,2023-11-16_22-20-47,1700202047,1.9737811088562012,30.90754199028015,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,30.90754199028015,15,13440,3612,40320,3612,nan,nan,nan,nan,0,0,[],[],1974.858,1356.858,13440,3612,40320,3612,68.03333333333335,92.40000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,43008,3870,14336,3870,896,258,469.6095423011377,135.22239052867582,14336,258,43008,False,0,16,566d8_00000,2023-11-16_22-20-49,1700202049,1.9229748249053955,32.83051681518555,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,32.83051681518555,16,14336,3870,43008,3870,nan,nan,nan,nan,0,0,[],[],1962.692,1366.196,14336,3870,43008,3870,68.10000000000001,92.40000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,45696,4128,15232,4128,896,258,463.7241852119707,133.52772297398263,15232,258,45696,False,0,17,566d8_00000,2023-11-16_22-20-51,1700202051,1.9528801441192627,34.78339695930481,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,34.78339695930481,17,15232,4128,45696,4128,nan,nan,nan,nan,0,0,[],[],1958.928,1362.692,15232,4128,45696,4128,92.15,92.35,[],[]
nan,nan,nan,nan,0,0,7,0,0,48384,4386,16128,4386,896,258,359.99881446751954,103.66037291587058,16128,258,48384,False,0,18,566d8_00000,2023-11-16_22-20-54,1700202054,2.5036041736602783,37.28700113296509,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,37.28700113296509,18,16128,4386,48384,4386,nan,nan,nan,nan,0,0,[],[],2005.25,1409.463,16128,4386,48384,4386,69.45,92.45,[],[]
nan,nan,nan,nan,0,0,7,0,0,51072,4644,17024,4644,896,258,420.0819959352129,120.96111043670193,17024,258,51072,False,0,19,566d8_00000,2023-11-16_22-20-56,1700202056,2.1493351459503174,39.436336278915405,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,39.436336278915405,19,17024,4644,51072,4644,nan,nan,nan,nan,0,0,[],[],2027.133,1408.268,17024,4644,51072,4644,66.06666666666666,92.40000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,53760,4902,17920,4902,896,258,485.35987633585165,139.7576429627787,17920,258,53760,False,0,20,566d8_00000,2023-11-16_22-20-58,1700202058,1.8593342304229736,41.29567050933838,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,41.29567050933838,20,17920,4902,53760,4902,nan,nan,nan,nan,0,0,[],[],2029.212,1409.97,17920,4902,53760,4902,63.53333333333334,92.40000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,56448,5160,18816,5160,896,258,479.8650058672782,138.17541463589038,18816,258,56448,False,0,21,566d8_00000,2023-11-16_22-21-00,1700202060,1.8802998065948486,43.17597031593323,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,43.17597031593323,21,18816,5160,56448,5160,nan,nan,nan,nan,0,0,[],[],2026.512,1405.737,18816,5160,56448,5160,87.7,92.4,[],[]
nan,nan,nan,nan,0,0,7,0,0,59136,5418,19712,5418,896,258,454.4357479641607,130.85315064146593,19712,258,59136,False,0,22,566d8_00000,2023-11-16_22-21-02,1700202062,1.9853298664093018,45.16130018234253,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,45.16130018234253,22,19712,5418,59136,5418,nan,nan,nan,nan,0,0,[],[],2013.35,1414.492,19712,5418,59136,5418,70.23333333333333,92.43333333333334,[],[]
