episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,2688,0,896,0,896,0,689.5396118237414,0.0,896,0,2688,False,0,1,95c7c_00000,2023-11-18_20-53-40,1700369620,1.3020479679107666,1.3020479679107666,5649,jang-yejun-ui-MacBookAir.local,127.0.0.1,1.3020479679107666,1,896,0,2688,0,nan,nan,nan,nan,0,0,[],[],1299.392,695.644,896,0,2688,0,46.9,65.55,[],[]
nan,nan,nan,nan,0,0,7,0,0,5376,258,1792,258,896,258,862.1678132883311,248.25814266561318,1792,258,5376,False,0,2,95c7c_00000,2023-11-18_20-53-42,1700369622,1.049185037612915,2.3512330055236816,5649,jang-yejun-ui-MacBookAir.local,127.0.0.1,2.3512330055236816,2,1792,258,5376,258,nan,nan,nan,nan,0,0,[],[],1169.307,723.174,1792,258,5376,258,59.400000000000006,65.9,[],[]
nan,nan,nan,nan,0,0,7,0,0,10752,774,3584,774,1792,516,893.503526728218,257.28114943736637,3584,516,10752,False,0,3,95c7c_00000,2023-11-18_20-53-44,1700369624,2.0160131454467773,4.367246150970459,5649,jang-yejun-ui-MacBookAir.local,127.0.0.1,4.367246150970459,3,3584,774,10752,774,nan,nan,nan,nan,0,0,[],[],1086.029,694.136,3584,774,10752,774,65.2,65.96666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,13440,1032,4480,1032,896,258,884.9234351290994,254.81054270458444,4480,258,13440,False,0,4,95c7c_00000,2023-11-18_20-53-45,1700369625,1.0214910507202148,5.388737201690674,5649,jang-yejun-ui-MacBookAir.local,127.0.0.1,5.388737201690674,4,4480,1032,13440,1032,nan,nan,nan,nan,0,0,[],[],1071.318,700.593,4480,1032,13440,1032,75.3,66.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,16128,1290,5376,1290,896,258,892.8554352546735,257.0945338121716,5376,258,16128,False,0,5,95c7c_00000,2023-11-18_20-53-46,1700369626,1.0130081176757812,6.401745319366455,5649,jang-yejun-ui-MacBookAir.local,127.0.0.1,6.401745319366455,5,5376,1290,16128,1290,nan,nan,nan,nan,0,0,[],[],1060.016,702.712,5376,1290,16128,1290,70.35,66.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,18816,1548,6272,1548,896,258,774.2298864024986,222.9367306828623,6272,258,18816,False,0,6,95c7c_00000,2023-11-18_20-53-47,1700369627,1.166827917098999,7.568573236465454,5649,jang-yejun-ui-MacBookAir.local,127.0.0.1,7.568573236465454,6,6272,1548,18816,1548,nan,nan,nan,nan,0,0,[],[],1073.909,729.011,6272,1548,18816,1548,74.3,66.1,[],[]
nan,nan,nan,nan,0,0,7,0,0,21504,1806,7168,1806,896,258,870.4540058618641,250.6441222236171,7168,258,21504,False,0,7,95c7c_00000,2023-11-18_20-53-48,1700369628,1.0378623008728027,8.606435537338257,5649,jang-yejun-ui-MacBookAir.local,127.0.0.1,8.606435537338257,7,7168,1806,21504,1806,nan,nan,nan,nan,0,0,[],[],1068.337,733.107,7168,1806,21504,1806,75.2,66.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,26880,2322,8960,2322,1792,516,870.7005505221,250.7151138780154,8960,516,26880,False,0,8,95c7c_00000,2023-11-18_20-53-50,1700369630,2.0666139125823975,10.673049449920654,5649,jang-yejun-ui-MacBookAir.local,127.0.0.1,10.673049449920654,8,8960,2322,26880,2322,nan,nan,nan,nan,0,0,[],[],1060.476,723.18,8960,2322,26880,2322,63.56666666666666,66.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,29568,2580,9856,2580,896,258,876.8409300155158,252.48321422321771,9856,258,29568,False,0,9,95c7c_00000,2023-11-18_20-53-51,1700369631,1.0318427085876465,11.7048921585083,5649,jang-yejun-ui-MacBookAir.local,127.0.0.1,11.7048921585083,9,9856,2580,29568,2580,nan,nan,nan,nan,0,0,[],[],1032.72,728.715,9856,2580,29568,2580,75.6,66.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,32256,2838,10752,2838,896,258,790.2584915912597,227.55211030194755,10752,258,32256,False,0,10,95c7c_00000,2023-11-18_20-53-52,1700369632,1.143876314163208,12.848768472671509,5649,jang-yejun-ui-MacBookAir.local,127.0.0.1,12.848768472671509,10,10752,2838,32256,2838,nan,nan,nan,nan,0,0,[],[],1042.176,739.54,10752,2838,32256,2838,75.45,66.05,[],[]
